id,symbol,value_date,amount,created_date,created_by
2210,SKYAVN,2021-11-17,4.45,2021-11-17 17:31:53.546,demo
2211,SMURFIT [MRF],2021-11-17,0.2,2021-11-17 17:31:53.546,demo
2212,SOVRENINS,2021-11-17,0.22,2021-11-17 17:31:53.546,demo
2213,STACO [MRF],2021-11-17,0.48,2021-11-17 17:31:53.546,demo
2214,STANBIC,2021-11-17,39,2021-11-17 17:31:53.546,demo
2215,STANBICETF30,2021-11-17,45,2021-11-17 17:31:53.546,demo
2216,STDINSURE [MRF],2021-11-17,0.2,2021-11-17 17:31:53.546,demo
2217,STERLNBANK,2021-11-17,1.51,2021-11-17 17:31:53.546,demo
2218,STUDPRESS,2021-11-17,1.78,2021-11-17 17:31:53.546,demo
2219,SUNUASSUR,2021-11-17,0.45,2021-11-17 17:31:53.546,demo
2220,TANTALIZER,2021-11-17,0.2,2021-11-17 17:31:53.546,demo
2221,THOMASWY [MRS],2021-11-17,0.35,2021-11-17 17:31:53.546,demo
2222,TIP,2021-11-17,0.41,2021-11-17 17:31:53.546,demo
2223,TOTAL,2021-11-17,216.8,2021-11-17 17:31:53.546,demo
2224,TOURIST [DIP],2021-11-17,2.84,2021-11-17 17:31:53.547,demo
2225,TRANSCOHOT [BLS],2021-11-17,5.38,2021-11-17 17:31:53.547,demo
2226,TRANSCORP,2021-11-17,0.99,2021-11-17 17:31:53.547,demo
2227,TRANSEXPR,2021-11-17,0.89,2021-11-17 17:31:53.547,demo
2228,TRIPPLEG,2021-11-17,0.96,2021-11-17 17:31:53.547,demo
2229,TRN2022S1,2021-11-17,100,2021-11-17 17:31:53.547,demo
2230,TSL2030S1,2021-11-17,100,2021-11-17 17:31:53.547,demo
2231,UACN,2021-11-17,11,2021-11-17 17:31:53.547,demo
2232,UBA,2021-11-17,8.4,2021-11-17 17:31:53.547,demo
2233,UBA2021S1,2021-11-17,100,2021-11-17 17:31:53.547,demo
2234,UBN [BLS],2021-11-17,5,2021-11-17 17:31:53.547,demo
2235,UBN2029S3,2021-11-17,100,2021-11-17 17:31:53.547,demo
2236,UCAP,2021-11-17,9.8,2021-11-17 17:31:53.547,demo
2237,UCAP2025S1,2021-11-17,100,2021-11-17 17:31:53.547,demo
2238,UHOMREIT,2021-11-17,36.6,2021-11-17 17:31:53.547,demo
2239,UNHOMES [MRS],2021-11-17,3.02,2021-11-17 17:31:53.547,demo
2240,UNILEVER,2021-11-17,13.5,2021-11-17 17:31:53.547,demo
2241,UNIONDAC [DIP],2021-11-17,0.28,2021-11-17 17:31:53.547,demo
2242,UNIONDICON [BRS],2021-11-17,9.9,2021-11-17 17:31:53.547,demo
2243,UNITYBNK,2021-11-17,0.54,2021-11-17 17:31:53.547,demo
2244,UNIVINSURE,2021-11-17,0.21,2021-11-17 17:31:53.547,demo
2245,UPD2023S1,2021-11-17,100,2021-11-17 17:31:53.547,demo
2246,UPDC [BLS],2021-11-17,1.48,2021-11-17 17:31:53.547,demo
2247,UPDCREIT,2021-11-17,6,2021-11-17 17:31:53.547,demo
2248,UPL,2021-11-17,2.3,2021-11-17 17:31:53.547,demo
2249,VANLEER,2021-11-17,5.45,2021-11-17 17:31:53.547,demo
2250,VERITASKAP,2021-11-17,0.21,2021-11-17 17:31:53.547,demo
2251,VETBANK,2021-11-17,4.1,2021-11-17 17:31:53.547,demo
2252,VETGOODS,2021-11-17,5.69,2021-11-17 17:31:53.547,demo
2253,VETGRIF30,2021-11-17,18.2,2021-11-17 17:31:53.547,demo
2254,VETINDETF,2021-11-17,20.2,2021-11-17 17:31:53.547,demo
2255,VITAFOAM,2021-11-17,19,2021-11-17 17:31:53.547,demo
2256,VSPBONDETF,2021-11-17,180.48,2021-11-17 17:31:53.547,demo
2257,WAPCO,2021-11-17,25.5,2021-11-17 17:31:53.547,demo
2258,WAPIC,2021-11-17,0.48,2021-11-17 17:31:53.547,demo
2259,WEM2023S1,2021-11-17,100,2021-11-17 17:31:53.547,demo
2260,WEMABANK,2021-11-17,0.87,2021-11-17 17:31:53.547,demo
2261,ZAM2022S1,2021-11-17,100,2021-11-17 17:31:53.547,demo
2262,ZENITHBANK,2021-11-17,24.1,2021-11-17 17:31:53.547,demo
2263,ABB2026S0,2021-11-18,100,2021-11-19 4:53:03.365,demo
2264,ABBEYBDS [BLS],2021-11-18,0.95,2021-11-19 4:53:03.365,demo
2265,ABCTRANS,2021-11-18,0.31,2021-11-19 4:53:03.365,demo
2266,ACADEMY,2021-11-18,0.36,2021-11-19 4:53:03.365,demo
2267,ACCESS,2021-11-18,9.1,2021-11-19 4:53:03.365,demo
2268,AFRINSURE,2021-11-18,0.2,2021-11-19 4:53:03.365,demo
2269,AFRIPRUD,2021-11-18,6.3,2021-11-19 4:53:03.366,demo
2270,AFROMEDIA,2021-11-18,0.2,2021-11-19 4:53:03.366,demo
2271,AGB2024S0,2021-11-18,100,2021-11-19 4:53:03.366,demo
2272,AIICO,2021-11-18,1.3,2021-11-19 4:53:03.366,demo
2273,AIRTELAFRI,2021-11-18,913,2021-11-19 4:53:03.366,demo
2274,ALEX [BLS],2021-11-18,7.2,2021-11-19 4:53:03.366,demo
2275,ARBICO [BLS],2021-11-18,1.03,2021-11-19 4:53:03.366,demo
2276,ARDOVA,2021-11-18,13.2,2021-11-19 4:53:03.366,demo
2277,ASOSAVINGS [DIP],2021-11-18,0.5,2021-11-19 4:53:03.366,demo
2278,AUSTINLAZ [BLS],2021-11-18,2.03,2021-11-19 4:53:03.366,demo
2279,AXA2027S1,2021-11-18,100,2021-11-19 4:53:03.366,demo
2280,BAPLC,2021-11-18,6.25,2021-11-19 4:53:03.366,demo
2281,BAU2021S1,2021-11-18,100,2021-11-19 4:53:03.366,demo
2282,BERGER,2021-11-18,8.55,2021-11-19 4:53:03.366,demo
2283,BETAGLAS,2021-11-18,52.95,2021-11-19 4:53:03.366,demo
2284,BNB2022S0,2021-11-18,100,2021-11-19 4:53:03.366,demo
2285,BOCGAS,2021-11-18,10.5,2021-11-19 4:53:03.366,demo
2286,BUA2027S1,2021-11-18,100,2021-11-19 4:53:03.366,demo
2287,BUACEMENT,2021-11-18,74.5,2021-11-19 4:53:03.366,demo
2288,CADBURY,2021-11-18,9.35,2021-11-19 4:53:03.366,demo
2289,CAP,2021-11-18,19.5,2021-11-19 4:53:03.366,demo
2290,CAPHOTEL [BLS],2021-11-18,3.19,2021-11-19 4:53:03.366,demo
2291,CAPOIL [MRF],2021-11-18,0.2,2021-11-19 4:53:03.366,demo
2292,CAVERTON,2021-11-18,1.8,2021-11-19 4:53:03.366,demo
2293,CHAMPION [BLS],2021-11-18,2.61,2021-11-19 4:53:03.366,demo
2294,CHAMS,2021-11-18,0.21,2021-11-19 4:53:03.366,demo
2295,CHELLARAM,2021-11-18,2.24,2021-11-19 4:53:03.366,demo
2296,CHIPLC,2021-11-18,0.55,2021-11-19 4:53:03.366,demo
2297,CIB2023S1,2021-11-18,100,2021-11-19 4:53:03.366,demo
2298,CIL2028S2,2021-11-18,100,2021-11-19 4:53:03.366,demo
2299,CILEASING,2021-11-18,4.75,2021-11-19 4:53:03.366,demo
2300,CMB2025S1,2021-11-18,100,2021-11-19 4:53:03.366,demo
2301,CONOIL,2021-11-18,21.7,2021-11-19 4:53:03.366,demo
2302,CORNERST,2021-11-18,0.56,2021-11-19 4:53:03.366,demo
2303,COURTVILLE,2021-11-18,0.4,2021-11-19 4:53:03.366,demo
2304,CRS2022S1,2021-11-18,108.74,2021-11-19 4:53:03.366,demo
2305,CSF2025S1,2021-11-18,100,2021-11-19 4:53:03.366,demo
2306,CUSTODIAN,2021-11-18,7.75,2021-11-19 4:53:03.366,demo
2307,CUTIX,2021-11-18,3.35,2021-11-19 4:53:03.366,demo
2308,CWG [BLS],2021-11-18,1.02,2021-11-19 4:53:03.366,demo
2309,DAARCOMM,2021-11-18,0.2,2021-11-19 4:53:03.366,demo
2310,DAN2024S1TA,2021-11-18,100,2021-11-19 4:53:03.366,demo
2311,DAN2026S1TB,2021-11-18,100,2021-11-19 4:53:03.366,demo
2312,DAN2028S1TC,2021-11-18,100,2021-11-19 4:53:03.367,demo
2313,DANGCEM,2021-11-18,280,2021-11-19 4:53:03.367,demo
2314,DANGSUGAR,2021-11-18,16.8,2021-11-19 4:53:03.367,demo
2315,DCM2025S1,2021-11-18,100,2021-11-19 4:53:03.367,demo
2316,DEAPCAP [DWL],2021-11-18,0.2,2021-11-19 4:53:03.367,demo
2317,DUNLOP [MRS],2021-11-18,0.2,2021-11-19 4:53:03.367,demo
2318,EKOCORP [BLS],2021-11-18,5.79,2021-11-19 4:53:03.367,demo
2319,ELLAHLAKES [BLS],2021-11-18,4.25,2021-11-19 4:53:03.367,demo
2320,ENAMELWA,2021-11-18,16.2,2021-11-19 4:53:03.367,demo
2321,EPF2026S1,2021-11-18,100,2021-11-19 4:53:03.367,demo
2322,ETERNA,2021-11-18,7.31,2021-11-19 4:53:03.367,demo
2323,ETI,2021-11-18,8.6,2021-11-19 4:53:03.367,demo
2324,ETRANZACT,2021-11-18,2.09,2021-11-19 4:53:03.367,demo
2325,EUNISELL,2021-11-18,2.91,2021-11-19 4:53:03.367,demo
2326,FBB2022S0,2021-11-18,94.83,2021-11-19 4:53:03.367,demo
2327,FBNH,2021-11-18,11.5,2021-11-19 4:53:03.367,demo
2328,FBQ2023S1,2021-11-18,100,2021-11-19 4:53:03.367,demo
2329,FBQ2030S2,2021-11-18,100,2021-11-19 4:53:03.367,demo
2330,FCM2021S1,2021-11-18,100.98,2021-11-19 4:53:03.367,demo
2331,FCMB,2021-11-18,3.03,2021-11-19 4:53:03.367,demo
2332,FFFBNBALF,2021-11-18,146.14,2021-11-19 4:53:03.367,demo
2333,FFFBNFIF,2021-11-18,1234.59,2021-11-19 4:53:03.367,demo
2334,FFFBNMMF,2021-11-18,100,2021-11-19 4:53:03.367,demo
2335,FFFRONTIER,2021-11-18,121.43,2021-11-19 4:53:03.367,demo
2336,FFFSDHCGF,2021-11-18,3002.68,2021-11-19 4:53:03.367,demo
2337,FFFSDHCIF,2021-11-18,2858.81,2021-11-19 4:53:03.367,demo
2338,FFIONEABMM,2021-11-18,100,2021-11-19 4:53:03.367,demo
2339,FFIONEVBF,2021-11-18,2.15,2021-11-19 4:53:03.367,demo
2340,FFIONEVGIF,2021-11-18,1,2021-11-19 4:53:03.367,demo
2341,FFLEGYDTFD,2021-11-18,3.35,2021-11-19 4:53:03.367,demo
2342,FFLEGYEYFD,2021-11-18,1.18,2021-11-19 4:53:03.367,demo
2343,FFLEGYMMFD,2021-11-18,100,2021-11-19 4:53:03.367,demo
2344,FFLEGYUBFD,2021-11-18,1.04,2021-11-19 4:53:03.367,demo
2345,FFSFSFIXED,2021-11-18,1.03,2021-11-19 4:53:03.367,demo
2346,FFUNCAPBDF,2021-11-18,1.65,2021-11-19 4:53:03.367,demo
2347,FFUNCAPBLF,2021-11-18,1.23,2021-11-19 4:53:03.367,demo
2348,FFUNCAPEBF,2021-11-18,109.3,2021-11-19 4:53:03.367,demo
2349,FFUNCAPEQF,2021-11-18,0.72,2021-11-19 4:53:03.367,demo
2350,FFUNCAPMMF,2021-11-18,1,2021-11-19 4:53:03.367,demo
2351,FFUNCAPWFF,2021-11-18,1.12,2021-11-19 4:53:03.367,demo
2352,FG112024S1,2021-11-18,118.32,2021-11-19 4:53:03.367,demo
2353,FG112024S1,2021-11-18,118.32,2021-11-19 4:53:03.367,demo
2354,FG112034S2,2021-11-18,97.04,2021-11-19 4:53:03.367,demo
2355,FG112034S2,2021-11-18,97.04,2021-11-19 4:53:03.368,demo
2356,FG132026S1,2021-11-18,98,2021-11-19 4:53:03.368,demo
2357,FG132026S1,2021-11-18,98,2021-11-19 4:53:03.368,demo
2358,FG132036S2,2021-11-18,99.5,2021-11-19 4:53:03.368,demo
2359,FG132036S2,2021-11-18,99.5,2021-11-19 4:53:03.368,demo
2360,FG142027S1,2021-11-18,120.97,2021-11-19 4:53:03.368,demo
2361,FG142027S1,2021-11-18,120.97,2021-11-19 4:53:03.368,demo
2362,FG142037S2,2021-11-18,128.08,2021-11-19 4:53:03.368,demo
2363,FG142037S2,2021-11-18,128.08,2021-11-19 4:53:03.368,demo
2364,FG152023S3,2021-11-18,105.46,2021-11-19 4:53:03.368,demo
2365,FG152025S2,2021-11-18,100,2021-11-19 4:53:03.368,demo
2366,FG152025S2,2021-11-18,100,2021-11-19 4:53:03.368,demo
2367,FG152028S1,2021-11-18,111.91,2021-11-19 4:53:03.368,demo
2368,FG152028S1,2021-11-18,111.91,2021-11-19 4:53:03.368,demo
2369,FG162029S1,2021-11-18,102.47,2021-11-19 4:53:03.368,demo
2370,FG162029S1,2021-11-18,102.47,2021-11-19 4:53:03.368,demo
2371,FG162049S2,2021-11-18,145.05,2021-11-19 4:53:03.368,demo
2372,FG162049S2,2021-11-18,145.05,2021-11-19 4:53:03.368,demo
2373,FG172035S1,2021-11-18,114.31,2021-11-19 4:53:03.368,demo
2374,FG172035S1,2021-11-18,114.31,2021-11-19 4:53:03.368,demo
2375,FG172045S3,2021-11-18,100,2021-11-19 4:53:03.368,demo
2376,FG172045S3,2021-11-18,100,2021-11-19 4:53:03.368,demo
2377,FG172050S2,2021-11-18,105,2021-11-19 4:53:03.368,demo
2378,FG172050S2,2021-11-18,105,2021-11-19 4:53:03.368,demo
2379,FG5B2028S5,2021-11-18,100,2021-11-19 4:53:03.368,demo
2380,FG5B2028S5,2021-11-18,100,2021-11-19 4:53:03.368,demo
2381,FG6B2029S3,2021-11-18,100,2021-11-19 4:53:03.368,demo
2382,FG6B2029S3,2021-11-18,100,2021-11-19 4:53:03.368,demo
2383,FG6B2029S5,2021-11-18,100,2021-11-19 4:53:03.368,demo
2384,FG6B2029S5,2021-11-18,100,2021-11-19 4:53:03.368,demo
2385,FG7B2030S3,2021-11-18,70.5,2021-11-19 4:53:03.368,demo
2386,FG7B2030S3,2021-11-18,70.5,2021-11-19 4:53:03.368,demo
2387,FG9B2022S1,2021-11-18,100,2021-11-19 4:53:03.368,demo
2388,FGB2022S1,2021-11-18,100,2021-11-19 4:53:03.368,demo
2389,FGB2022S1,2021-11-18,100,2021-11-19 4:53:03.368,demo
2390,FGB2026S2,2021-11-18,110.75,2021-11-19 4:53:03.368,demo
2391,FGB2026S2,2021-11-18,110.75,2021-11-19 4:53:03.368,demo
2392,FGDIA2022S1,2021-11-18,100,2021-11-19 4:53:03.368,demo
2393,FGEUR2023S9,2021-11-18,98.19,2021-11-19 4:53:03.368,demo
2394,FGEUR2025S5,2021-11-18,100,2021-11-19 4:53:03.368,demo
2395,FGEUR2027S2,2021-11-18,100,2021-11-19 4:53:03.368,demo
2396,FGEUR2030S8,2021-11-18,100,2021-11-19 4:53:03.368,demo
2397,FGEUR2031S6,2021-11-18,100,2021-11-19 4:53:03.368,demo
2398,FGEUR2032S1,2021-11-18,100,2021-11-19 4:53:03.369,demo
2399,FGEUR2038S7,2021-11-18,100,2021-11-19 4:53:03.369,demo
2400,FGEUR2047S3,2021-11-18,100,2021-11-19 4:53:03.369,demo
2401,FGEUR2049S4,2021-11-18,100,2021-11-19 4:53:03.369,demo
2402,FGS202143,2021-11-18,101,2021-11-19 4:53:03.369,demo
2403,FGS202166,2021-11-18,100,2021-11-19 4:53:03.369,demo
2404,FGS202245,2021-11-18,100,2021-11-19 4:53:03.369,demo
2405,FGS202247,2021-11-18,90,2021-11-19 4:53:03.369,demo
2406,FGS202247,2021-11-18,90,2021-11-19 4:53:03.369,demo
2407,FGS202249,2021-11-18,95,2021-11-19 4:53:03.369,demo
2408,FGS202249,2021-11-18,95,2021-11-19 4:53:03.369,demo
2409,FGS202251,2021-11-18,106.15,2021-11-19 4:53:03.369,demo
2410,FGS202251,2021-11-18,106.15,2021-11-19 4:53:03.369,demo
2411,FGS202253,2021-11-18,103.79,2021-11-19 4:53:03.369,demo
2412,FGS202253,2021-11-18,103.79,2021-11-19 4:53:03.369,demo
2413,FGS202255,2021-11-18,101.59,2021-11-19 4:53:03.369,demo
2414,FGS202255,2021-11-18,101.59,2021-11-19 4:53:03.369,demo
2415,FGS202257,2021-11-18,100,2021-11-19 4:53:03.369,demo
2416,FGS202257,2021-11-18,100,2021-11-19 4:53:03.369,demo
2417,FGS202259,2021-11-18,98.6,2021-11-19 4:53:03.369,demo
2418,FGS202259,2021-11-18,98.6,2021-11-19 4:53:03.369,demo
2419,FGS202261,2021-11-18,99,2021-11-19 4:53:03.369,demo
2420,FGS202261,2021-11-18,99,2021-11-19 4:53:03.369,demo
2421,FGS202263,2021-11-18,100,2021-11-19 4:53:03.369,demo
2422,FGS202263,2021-11-18,100,2021-11-19 4:53:03.369,demo
2423,FGS202265,2021-11-18,100,2021-11-19 4:53:03.369,demo
2424,FGS202265,2021-11-18,100,2021-11-19 4:53:03.369,demo
2425,FGS202267,2021-11-18,99,2021-11-19 4:53:03.369,demo
2426,FGS202267,2021-11-18,99,2021-11-19 4:53:03.369,demo
2427,FGS202268,2021-11-18,97,2021-11-19 4:53:03.369,demo
2428,FGS202270,2021-11-18,92.44,2021-11-19 4:53:03.369,demo
2429,FGS202270,2021-11-18,92.44,2021-11-19 4:53:03.369,demo
2430,FGS202272,2021-11-18,94.92,2021-11-19 4:53:03.369,demo
2431,FGS202272,2021-11-18,94.92,2021-11-19 4:53:03.369,demo
2432,FGS202274,2021-11-18,100,2021-11-19 4:53:03.369,demo
2433,FGS202274,2021-11-18,100,2021-11-19 4:53:03.369,demo
2434,FGS202276,2021-11-18,100,2021-11-19 4:53:03.369,demo
2435,FGS202276,2021-11-18,100,2021-11-19 4:53:03.369,demo
2436,FGS202278,2021-11-18,100,2021-11-19 4:53:03.369,demo
2437,FGS202278,2021-11-18,100,2021-11-19 4:53:03.369,demo
2438,FGS202280,2021-11-18,100,2021-11-19 4:53:03.369,demo
2439,FGS202280,2021-11-18,100,2021-11-19 4:53:03.369,demo
2440,FGS202282,2021-11-18,100,2021-11-19 4:53:03.369,demo
2441,FGS202301,2021-11-18,100,2021-11-19 4:53:03.370,demo
2442,FGS202303,2021-11-18,100,2021-11-19 4:53:03.370,demo
2443,FGS202369,2021-11-18,95.01,2021-11-19 4:53:03.370,demo
2444,FGS202369,2021-11-18,95.01,2021-11-19 4:53:03.370,demo
2445,FGS202371,2021-11-18,100,2021-11-19 4:53:03.370,demo
2446,FGS202371,2021-11-18,100,2021-11-19 4:53:03.370,demo
2447,FGS202373,2021-11-18,100,2021-11-19 4:53:03.370,demo
2448,FGS202373,2021-11-18,100,2021-11-19 4:53:03.370,demo
2449,FGS202375,2021-11-18,85,2021-11-19 4:53:03.370,demo
2450,FGS202375,2021-11-18,85,2021-11-19 4:53:03.370,demo
2451,FGS202377,2021-11-18,100,2021-11-19 4:53:03.370,demo
2452,FGS202377,2021-11-18,100,2021-11-19 4:53:03.370,demo
2453,FGS202379,2021-11-18,100,2021-11-19 4:53:03.370,demo
2454,FGS202379,2021-11-18,100,2021-11-19 4:53:03.370,demo
2455,FGS202381,2021-11-18,100,2021-11-19 4:53:03.370,demo
2456,FGS202381,2021-11-18,100,2021-11-19 4:53:03.370,demo
2457,FGS202383,2021-11-18,100,2021-11-19 4:53:03.370,demo
2458,FGS202384,2021-11-18,100,2021-11-19 4:53:03.370,demo
2459,FGS202386,2021-11-18,75,2021-11-19 4:53:03.370,demo
2460,FGS202388,2021-11-18,100,2021-11-19 4:53:03.370,demo
2461,FGS202390,2021-11-18,100,2021-11-19 4:53:03.370,demo
2462,FGS202392,2021-11-18,100,2021-11-19 4:53:03.370,demo
2463,FGS202394,2021-11-18,100,2021-11-19 4:53:03.370,demo
2464,FGS202396,2021-11-18,112.3,2021-11-19 4:53:03.370,demo
2465,FGS202398,2021-11-18,100,2021-11-19 4:53:03.370,demo
2466,FGS202402,2021-11-18,100,2021-11-19 4:53:03.370,demo
2467,FGS202404,2021-11-18,100,2021-11-19 4:53:03.370,demo
2468,FGS202485,2021-11-18,100,2021-11-19 4:53:03.370,demo
2469,FGS202487,2021-11-18,81,2021-11-19 4:53:03.370,demo
2470,FGS202489,2021-11-18,103,2021-11-19 4:53:03.370,demo
2471,FGS202491,2021-11-18,100,2021-11-19 4:53:03.370,demo
2472,FGS202493,2021-11-18,100,2021-11-19 4:53:03.370,demo
2473,FGS202495,2021-11-18,100,2021-11-19 4:53:03.370,demo
2474,FGS202497,2021-11-18,100,2021-11-19 4:53:03.370,demo
2475,FGS202499,2021-11-18,100.01,2021-11-19 4:53:03.370,demo
2476,FGSUK2024S1,2021-11-18,106,2021-11-19 4:53:03.370,demo
2477,FGSUK2025S2,2021-11-18,110,2021-11-19 4:53:03.370,demo
2478,FGSUK2027S3,2021-11-18,102.1,2021-11-19 4:53:03.370,demo
2479,FID2031S1,2021-11-18,100,2021-11-19 4:53:03.370,demo
2480,FIDELITYBK,2021-11-18,2.55,2021-11-19 4:53:03.370,demo
2481,FIDSON,2021-11-18,6.25,2021-11-19 4:53:03.370,demo
2482,FLOURMILL,2021-11-18,29.8,2021-11-19 4:53:03.370,demo
2483,FMN2023S2,2021-11-18,100,2021-11-19 4:53:03.371,demo
2484,FMN2023S3A,2021-11-18,100,2021-11-19 4:53:03.371,demo
2485,FMN2025S3B,2021-11-18,100,2021-11-19 4:53:03.371,demo
2486,FOB2021S1,2021-11-18,100,2021-11-19 4:53:03.371,demo
2487,FTNCOCOA [RST],2021-11-18,0.42,2021-11-19 4:53:03.371,demo
2488,GLAXOSMITH,2021-11-18,6.05,2021-11-19 4:53:03.371,demo
2489,GMB2019S1,2021-11-18,100,2021-11-19 4:53:03.371,demo
2490,GMB2022S1,2021-11-18,100,2021-11-19 4:53:03.371,demo
2491,GOLDBREW [BLS],2021-11-18,0.81,2021-11-19 4:53:03.371,demo
2492,GOLDINSURE [MRS],2021-11-18,0.2,2021-11-19 4:53:03.371,demo
2493,GREENWETF,2021-11-18,100,2021-11-19 4:53:03.371,demo
2494,GSPECPLC,2021-11-18,4.19,2021-11-19 4:53:03.371,demo
2495,GTCO,2021-11-18,26.1,2021-11-19 4:53:03.371,demo
2496,GUINEAINS,2021-11-18,0.2,2021-11-19 4:53:03.371,demo
2497,GUINNESS,2021-11-18,36.5,2021-11-19 4:53:03.371,demo
2498,HONYFLOUR,2021-11-18,3.39,2021-11-19 4:53:03.371,demo
2499,IAO2026S1,2021-11-18,100,2021-11-19 4:53:03.371,demo
2500,IKEJAHOTEL,2021-11-18,1.15,2021-11-19 4:53:03.371,demo
2501,INFINITY [BLS],2021-11-18,1.32,2021-11-19 4:53:03.371,demo
2502,INTBREW [BLS],2021-11-18,5.5,2021-11-19 4:53:03.371,demo
2503,INTENEGINS [MRS],2021-11-18,0.38,2021-11-19 4:53:03.371,demo
2504,JAIZBANK,2021-11-18,0.66,2021-11-19 4:53:03.371,demo
2505,JAPAULGOLD,2021-11-18,0.4,2021-11-19 4:53:03.371,demo
2506,JBERGER,2021-11-18,24.8,2021-11-19 4:53:03.371,demo
2507,JOHNHOLT,2021-11-18,0.72,2021-11-19 4:53:03.371,demo
2508,JULI,2021-11-18,0.91,2021-11-19 4:53:03.371,demo
2509,KGB2020S1,2021-11-18,100,2021-11-19 4:53:03.371,demo
2510,KGB2022S2,2021-11-18,100,2021-11-19 4:53:03.371,demo
2511,LAB2023S1,2021-11-18,100,2021-11-19 4:53:03.371,demo
2512,LAB2027T2,2021-11-18,100,2021-11-19 4:53:03.371,demo
2513,LAB2027T4,2021-11-18,100,2021-11-19 4:53:03.371,demo
2514,LASACO,2021-11-18,1.13,2021-11-19 4:53:03.371,demo
2515,LEARNAFRCA,2021-11-18,1.29,2021-11-19 4:53:03.371,demo
2516,LFZ2041S1,2021-11-18,100,2021-11-19 4:53:03.371,demo
2517,LINKASSURE,2021-11-18,0.51,2021-11-19 4:53:03.371,demo
2518,LIVESTOCK,2021-11-18,2.04,2021-11-19 4:53:03.371,demo
2519,LIVINGTRUST [BLS],2021-11-18,0.8,2021-11-19 4:53:03.372,demo
2520,LMS2025S2,2021-11-18,100,2021-11-19 4:53:03.372,demo
2521,LOTUSHAL15,2021-11-18,13.9,2021-11-19 4:53:03.372,demo
2522,MANSARD,2021-11-18,2.35,2021-11-19 4:53:03.372,demo
2523,MAYBAKER,2021-11-18,4.49,2021-11-19 4:53:03.372,demo
2524,MBENEFIT,2021-11-18,0.26,2021-11-19 4:53:03.372,demo
2525,MCI2026S1,2021-11-18,100,2021-11-19 4:53:03.372,demo
2526,MCNICHOLS,2021-11-18,0.77,2021-11-19 4:53:03.372,demo
2527,MEDVIEWAIR [BMF],2021-11-18,1.62,2021-11-19 4:53:03.372,demo
2528,MERGROWTH,2021-11-18,17.2,2021-11-19 4:53:03.372,demo
2529,MERVALUE,2021-11-18,16.5,2021-11-19 4:53:03.372,demo
2530,MEYER,2021-11-18,0.2,2021-11-19 4:53:03.372,demo
2531,MORISON,2021-11-18,1.89,2021-11-19 4:53:03.372,demo
2532,MRE2022S1,2021-11-18,100,2021-11-19 4:53:03.372,demo
2533,MRE2023S2A,2021-11-18,100,2021-11-19 4:53:03.372,demo
2534,MRE2023S2B,2021-11-18,100,2021-11-19 4:53:03.372,demo
2535,MRS,2021-11-18,15.2,2021-11-19 4:53:03.372,demo
2536,MTNN,2021-11-18,190,2021-11-19 4:53:03.372,demo
2537,MULTITREX [DIP],2021-11-18,0.36,2021-11-19 4:53:03.372,demo
2538,MULTIVERSE,2021-11-18,0.2,2021-11-19 4:53:03.372,demo
2539,NAHCO,2021-11-18,3.52,2021-11-19 4:53:03.372,demo
2540,NASCON,2021-11-18,14.15,2021-11-19 4:53:03.372,demo
2541,NB,2021-11-18,52.5,2021-11-19 4:53:03.372,demo
2542,NCR,2021-11-18,3,2021-11-19 4:53:03.372,demo
2543,NEIMETH,2021-11-18,1.8,2021-11-19 4:53:03.372,demo
2544,NEM,2021-11-18,1.92,2021-11-19 4:53:03.372,demo
2545,NESF,2021-11-18,552.2,2021-11-19 4:53:03.372,demo
2546,NESTLE,2021-11-18,1390,2021-11-19 4:53:03.372,demo
2547,NEWGOLD,2021-11-18,9199.99,2021-11-19 4:53:03.372,demo
2548,NGXGROUP,2021-11-18,17.5,2021-11-19 4:53:03.372,demo
2549,NIGERINS [MRF],2021-11-18,0.2,2021-11-19 4:53:03.372,demo
2550,NMR2027S3,2021-11-18,100,2021-11-19 4:53:03.372,demo
2551,NMR2030S1,2021-11-18,100,2021-11-19 4:53:03.372,demo
2552,NMR2033S2,2021-11-18,100,2021-11-19 4:53:03.372,demo
2553,NNFM,2021-11-18,8,2021-11-19 4:53:03.372,demo
2554,NOTORE [BLS],2021-11-18,62.5,2021-11-19 4:53:03.372,demo
2555,NOVA2027S1,2021-11-18,100,2021-11-19 4:53:03.372,demo
2556,NPFMCRFBK,2021-11-18,1.8,2021-11-19 4:53:03.372,demo
2557,NSLTECH,2021-11-18,0.2,2021-11-19 4:53:03.372,demo
2558,NSP2031S2,2021-11-18,100,2021-11-19 4:53:03.372,demo
2559,NSP2034S1,2021-11-18,100,2021-11-19 4:53:03.372,demo
2560,OANDO [MRF],2021-11-18,4.85,2021-11-19 4:53:03.372,demo
2561,ODB2027S1,2021-11-18,100,2021-11-19 4:53:03.372,demo
2562,OKOMUOIL,2021-11-18,142,2021-11-19 4:53:03.373,demo
2563,OMATEK [RST],2021-11-18,0.2,2021-11-19 4:53:03.373,demo
2564,OYB2022S1,2021-11-18,100,2021-11-19 4:53:03.373,demo
2565,PBS2026S1,2021-11-18,100,2021-11-19 4:53:03.373,demo
2566,PHARMDEKO,2021-11-18,2.11,2021-11-19 4:53:03.373,demo
2567,PLA2022SO,2021-11-18,100,2021-11-19 4:53:03.373,demo
2568,PREMPAINTS,2021-11-18,10,2021-11-19 4:53:03.373,demo
